assists,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,region,removed,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,True,True,None,None,0,0,539721,None,,0,0,0,0,0.0,529,202,None,,0,2,0.0,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Ruairi,0.0,472,183,0,0,0,0.0,548,204,681,False,0.0,549,204,0,,None,40,665,202,0,0,None,0,,539721.jpg,0.0,555,204,0,242,False,0,0,McConville,0.0,639,217,False,None,0,0,a,5,36,2024-11-22,0.0,497,192,0,1035,74,675,82,0.0,0.0,McConville,0
0,0,0,True,True,None,None,0,0,589100,None,,0,0,0,0,0.0,540,213,None,,0,2,0.0,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Jacob,0.0,483,194,0,0,0,0.0,559,215,685,False,0.0,560,215,0,,None,40,678,215,0,0,None,0,,589100.jpg,0.0,566,215,0,241,False,0,0,Slater,0.0,644,219,False,None,0,0,a,5,36,2024-11-28,0.0,508,203,0,939,95,627,63,0.0,0.0,Slater,0
0,0,0,True,True,25,None,0,0,514254,None,,0,0,0,0,0.0,710,318,None,,0,3,0.5,1.6,0,0.00,0,0.00,0,0.00,0.00,0,0,Diego,0.0,702,314,0,0,0,0.0,712,319,714,False,0.0,712,319,0,Lack of match fitness - 25% chance of playing,2025-01-09T16:30:09.168224Z,55,119,72,0,0,None,0,,514254.jpg,0.0,712,319,0,168,False,0,0,Gómez,0.0,713,319,False,None,0,0,d,5,36,2025-01-01,0.0,710,318,0,71,71,13,13,0.0,0.0,Gómez,0
0,0,0,False,True,0,0,0,0,532605,None,,0,0,0,0,0.0,645,279,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Andrey,0.0,601,245,0,0,0,0.0,650,278,150,False,0.0,651,279,0,Has joined Strasbourg on a season-long loan,2024-08-05T10:16:34.176364Z,45,441,275,0,0,None,0,,532605.jpg,0.0,656,281,0,None,False,0,0,Nascimento dos Santos,0.0,693,306,False,None,0,0,u,6,8,None,0.0,630,274,0,0,0,606,0,0.0,0.0,Andrey Santos,0
0,0,0,False,True,0,0,0,0,518620,None,,0,0,0,0,0.0,638,273,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ângelo Gabriel,0.0,593,239,0,0,0,0.0,642,271,151,False,0.0,643,272,0,Transferred to Al-Nassr,2024-09-05T10:38:18.297070Z,45,432,268,0,0,None,0,,518620.jpg,0.0,649,275,0,None,False,0,0,Borges Damaceno,0.1,431,156,False,None,0,0,u,6,8,None,0.0,622,267,0,5940,0,29347,142,0.0,0.0,Ângelo,0
0,0,22,True,True,0,0,0,0.0,242880,None,,0,0,-2,2,8.8,407,137,None,,0,2,0.0,0.0,0,0.06,0.02,0.06,0.02,0.00,4.63,1.69,0.0,Benoît,0.0,511,214,4,1.46,0,5.7,412,140,153,False,48.2,373,131,247,Unknown - Expected back 14 Feb,2024-12-16T10:30:07.655172Z,43,561,131,0,0,None,0,,242880.jpg,1.2,373,123,0,73,False,0,0.0,Badiashile,0.1,450,163,False,None,2,0.73,i,6,8,2023-01-05,0.0,542,221,5,11942,12,20257,285,0.0,1.2,B.Badiashile,0
0,0,0,True,True,None,None,0,0,482158,None,,0,0,-1,1,0.0,474,22,None,,0,1,0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Lucas,0.0,415,39,0,0,0,0.0,500,47,154,False,0.0,501,47,0,,None,39,709,72,0,0,None,0,,482158.jpg,0.0,508,47,0,72,False,0,0,Bergström,0.3,318,49,False,None,0,0,a,6,8,2021-07-27,0.0,435,9,0,20098,785,20019,527,0.0,0.0,Bergström,0
0,0,0,True,True,None,None,0,0,122074,None,,0,0,-1,1,0.0,466,16,None,,0,1,0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Marcus,0.0,406,33,0,0,0,0.0,492,41,155,False,0.0,493,41,0,,None,39,694,66,0,0,None,0,,122074.jpg,0.0,500,41,0,241,False,0,0,Bettinelli,0.4,274,43,False,None,0,0,a,6,8,2021-07-28,0.0,427,3,0,30018,643,25999,867,0.0,0.0,Bettinelli,0
3,2,346,True,True,None,None,5,0.25,486672,None,,0,0,-1,1,338.2,51,39,None,,0,3,2.5,2.5,2,1.63,0.08,2.16,0.11,0.53,27.39,1.39,0.03,Moisés,2.0,171,79,23,1.17,1,78.0,86,54,157,False,382.0,58,16,1775,,None,49,274,180,0,0,None,0,,486672.jpg,2.9,138,56,0,62,False,0,0.0,Caicedo Corozo,1.3,184,56,False,None,20,1.01,a,6,8,2023-08-14,59.0,245,137,57,259449,4890,214767,8174,0.4,11.6,Caicedo,4
0,0,0,True,True,None,None,0,0,505187,None,,0,0,-1,1,0.0,584,238,None,,0,3,0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Cesare,0.0,532,198,0,0,0,0.0,590,236,158,False,0.0,591,237,0,,None,44,516,308,0,0,None,0,,505187.jpg,0.0,597,240,0,106,False,0,0,Casadei,0.1,420,149,False,None,0,0,a,6,8,2022-08-19,0.0,563,230,0,22491,429,26039,552,0.0,0.0,Casadei,0
0,0,0,True,True,None,None,0,0,172850,None,,0,0,-3,3,0.0,671,243,None,,0,2,0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Ben,0.0,630,235,0,0,0,0.0,676,243,160,False,0.0,676,243,0,,None,47,330,44,0,0,None,0,,172850.jpg,0.0,680,243,0,241,False,0,0,Chilwell,0.5,260,97,False,None,0,0,a,6,8,2020-08-26,0.0,657,240,0,39710,699,93505,1549,0.0,0.0,Chilwell,0
0,0,0,True,True,100,100,0,0,478912,None,,0,0,-2,2,0.0,678,301,None,,0,3,0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Carney,0.0,645,275,0,0,0,0.0,683,301,161,False,0.0,683,301,0,,2024-10-04T12:30:06.437566Z,48,319,206,0,0,None,0,,478912.jpg,0.0,685,302,0,241,False,0,0,Chukwuemeka,0.0,531,207,False,None,0,0,a,6,8,2022-08-04,0.0,668,297,0,4518,83,7804,104,0.0,0.0,Chukwuemeka,0
1,1,226,True,True,100,100,4,0.21,460028,None,,0,0,1,-1,121.1,183,42,None,,0,2,3.1,3.1,1,1.07,0.06,1.45,0.08,0.38,26.53,1.4,0.02,Levi,2.6,122,38,23,1.21,0,55.7,146,37,162,False,376.6,61,22,1710,,2024-11-12T14:30:07.619476Z,46,352,52,0,0,None,0,,460028.jpg,2.4,199,61,0,241,False,0,0.0,Colwill,5.1,77,27,False,None,19,1.0,a,6,8,2022-07-01,59.0,244,71,46,914221,8297,474828,20996,0.6,10.0,Colwill,5
2,2,213,True,True,100,100,3,0.19,179268,None,,0,0,2,-2,160.8,143,29,None,,1,2,2.3,2.3,2,1.45,0.09,1.88,0.12,0.43,21.43,1.33,0.03,Marc,1.8,191,60,19,1.18,1,50.7,171,47,163,False,247.8,162,60,1445,,2024-12-16T09:30:06.586582Z,52,160,19,0,0,None,0,,179268.jpg,2.6,174,49,1,200,False,0,0.0,Cucurella Saseta,6.9,57,20,False,None,16,1.0,a,6,8,2022-08-05,98.0,186,43,46,970112,15020,949996,27228,0.3,8.8,Cucurella,6
0,0,0,False,True,0,0,0,0,520295,None,,0,0,-1,1,0.0,708,74,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,David Datro,0.0,697,70,0,0,0,0.0,710,74,164,False,0.0,710,74,0,Transferred to AEK Athens,2024-09-11T14:26:52.770225Z,54,138,41,0,0,None,0,,520295.jpg,0.0,710,74,0,54,False,0,0,Fofana,0.1,496,66,False,None,0,0,u,6,8,None,0.0,707,74,0,4727,0,15086,34,0.0,0.0,D.D.Fofana,0
0,0,0,True,True,None,None,0,0,617054,None,,0,0,-1,1,0.0,687,68,None,,0,4,0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Deivid Washington,0.0,667,62,0,0,0,0.0,692,69,165,False,0.0,692,69,0,,None,49,283,58,0,0,None,0,,617054.jpg,0.0,693,70,0,30,False,0,0,de Souza Eugênio,0.1,403,61,False,None,0,0,a,6,8,2023-08-24,0.0,681,69,0,15550,224,19549,379,0.0,0.0,Deivid,0
0,0,15,True,True,0,0,0,0.0,215413,None,,0,0,-5,5,15.3,374,206,None,,0,3,0.0,0.0,0,0.05,0.08,0.05,0.08,0.00,1.13,1.82,0.0,Kiernan,0.0,700,313,2,3.21,0,2.5,442,212,166,False,9.4,448,210,56,Unknown - Unknown return date,2024-12-29T08:30:08.647462Z,55,107,65,0,0,None,0,,215413.jpg,1.0,460,218,0,241,False,0,0.0,Dewsbury-Hall,0.1,436,158,False,None,0,0.0,i,6,8,2024-07-02,0.0,708,317,5,6541,16,26225,308,0.0,0.9,Dewsbury-Hall,0
0,0,81,True,True,None,None,2,0.51,220362,None,,0,0,-3,3,33.9,318,102,None,,0,2,1.7,1.7,0,0.09,0.02,0.38,0.09,0.29,6.07,1.56,0.07,Axel,1.2,231,75,3,0.77,1,15.5,343,115,167,False,84.8,326,116,350,,None,42,584,148,0,0,None,0,,220362.jpg,4.2,42,7,0,73,False,0,0.0,Disasi,0.4,278,105,False,None,4,1.03,a,6,8,2023-08-04,36.0,281,87,21,63053,1085,71064,2859,0.3,5.0,Disasi,1
4,5,346,True,True,None,None,3,0.19,448047,3,,0,0,1,-1,519.6,16,14,3,,1,3,2.9,2.9,1,3.54,0.22,5.77,0.36,2.23,19.89,1.26,0.14,Enzo,2.4,136,59,19,1.21,3,113.5,27,20,168,False,389.4,54,14,1417,,None,51,183,113,0,0,4,0,,448047.jpg,3.5,78,32,0,10,False,0,0.0,Fernández,8.5,41,11,False,None,15,0.95,a,6,8,2023-01-31,224.0,79,50,66,1442746,11681,718961,128470,0.5,12.9,Enzo,3
0,0,0,False,True,0,0,0,0,232787,None,,0,0,-1,1,0.0,712,319,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Conor,0.0,703,315,0,0,0,0.0,713,320,169,False,0.0,713,320,0,Transferred to Atletico Madrid,2024-08-22T11:20:34.236891Z,59,84,55,0,0,None,0,,232787.jpg,0.0,713,320,0,None,False,0,0,Gallagher,0.1,413,145,False,None,0,0,u,6,8,None,0.0,712,319,0,1567,0,72292,63,0.0,0.0,Gallagher,0
0,0,0,False,True,0,0,0,0,514280,None,,0,0,0,0,0.0,521,195,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Alfie,0.0,464,176,0,0,0,0.0,541,198,170,False,0.0,542,198,0,Has joined Sheffield United on a season-long,2024-08-09T11:15:16.064928Z,40,654,192,0,0,None,0,,514280.jpg,0.0,548,198,0,None,False,0,0,Gilchrist,0.0,565,200,False,None,0,0,u,6,8,None,0.0,488,184,0,0,0,7227,41,0.0,0.0,Gilchrist,0
1,0,144,True,True,100,100,1,0.07,482609,None,,0,0,-1,1,231.2,96,19,None,,0,2,2.7,2.7,2,1.12,0.08,2.35,0.17,1.23,19.22,1.4,0.09,Malo,2.2,151,47,18,1.31,0,55.8,143,35,171,False,218.0,185,73,1238,,2024-11-13T09:30:07.704412Z,49,272,29,0,0,None,0,,482609.jpg,1.7,311,104,0,73,False,0,0.0,Gusto,2.1,135,53,False,None,14,1.02,a,6,8,2023-01-28,107.0,175,34,29,312319,4601,431747,8840,0.4,5.9,Gusto,3
0,0,32,True,True,100,100,0,0.0,225796,2,,0,0,-2,2,23.2,348,115,2,,0,2,0.5,0.5,0,0.22,0.08,0.22,0.08,0.00,5.78,2.17,0.0,Reece,0.0,641,238,4,1.5,0,6.2,402,136,172,False,38.2,384,136,240,,2024-11-21T14:00:08.020459Z,48,307,36,0,0,None,0,,225796.jpg,1.2,379,124,0,241,False,0,0.0,James,0.2,378,134,False,None,3,1.12,a,6,8,2019-05-15,0.0,664,241,5,79408,1282,82980,737,0.0,1.0,James,0
0,0,0,True,True,0,0,0,0,549068,None,,0,0,-1,1,0.0,586,240,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Omari,0.0,534,200,0,0,0,0.0,592,238,173,False,0.0,593,239,0,Hamstring injury - Unknown return date,2024-09-08T23:00:06.668188Z,44,519,311,0,0,None,0,,549068.jpg,0.0,599,242,0,241,False,0,0,Kellyman,0.0,590,246,False,None,0,0,i,6,8,2024-06-29,0.0,565,232,0,3116,34,5724,57,0.0,0.0,Kellyman,0
1,0,81,True,True,50,50,1,0.19,514356,None,,0,0,0,0,94.3,215,135,None,,0,3,0.2,0.2,0,0.29,0.05,0.47,0.08,0.18,9.99,1.89,0.03,Roméo,0.0,589,235,9,1.71,0,18.8,325,161,174,False,88.2,323,152,475,Hamstring injury - 50% chance of playing,2024-12-20T16:45:59.176104Z,45,428,264,0,0,None,0,,514356.jpg,1.7,307,136,0,21,False,0,0.0,Lavia,0.5,253,79,False,None,7,1.33,d,6,8,2023-08-18,5.0,393,208,15,187303,220,245660,2796,0.0,3.3,Lavia,3
0,0,0,False,True,0,0,0,0,66749,None,,0,0,-2,2,0.0,713,76,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Romelu,0.0,707,74,0,0,0,0.0,714,76,175,False,0.0,714,76,0,Permanent transfer to Napoli,2024-08-30T10:21:53.872158Z,63,53,20,0,0,None,0,,66749.jpg,0.0,714,76,0,None,False,0,0,Lukaku Bolingoli,0.2,359,59,False,None,0,0,u,6,8,None,0.0,713,76,0,8049,0,61144,66,0.0,0.0,Lukaku,0
0,0,0,False,True,0,0,0,0,204727,None,,0,0,0,0,0.0,598,237,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Malang,0.0,548,226,0,0,0,0.0,603,237,176,False,0.0,604,237,0,Permanent move to RC Lens,2024-07-29T09:46:25.583703Z,45,369,61,0,0,None,0,,204727.jpg,0.0,610,237,0,None,False,0,0,Sarr,0.0,700,239,False,None,0,0,u,6,8,None,0.0,580,232,0,0,0,451,2,0.0,0.0,M.Sarr,0
4,10,266,True,True,None,None,3,0.24,248857,None,,0,0,-3,3,253.9,81,64,None,,1,3,2.5,2.5,1,1.35,0.11,6.53,0.53,5.18,18.91,1.52,0.42,Noni,2.0,182,86,16,1.29,5,123.6,19,14,177,False,325.2,97,31,1116,,None,62,67,42,0,0,3,0,,248857.jpg,4.4,35,14,0,241,False,0,0.0,Madueke,5.0,80,26,False,None,14,1.13,a,6,8,2023-01-20,656.0,7,3,79,2377326,4362,2066194,49912,0.3,12.7,Madueke,3
0,0,5,True,True,None,None,0,0.0,499309,None,,0,0,-3,3,0.3,455,49,None,,0,4,0.7,0.7,1,0.00,0.0,0.00,0.0,0.00,0.53,1.45,0.0,Marc,0.2,390,40,2,5.45,0,0.0,678,64,178,False,0.0,678,64,33,,None,47,339,62,0,0,None,0,,499309.jpg,1.0,441,45,0,200,False,0,0.0,Guiu Paz,0.6,247,41,False,None,0,0.0,a,6,8,2024-07-01,0.0,659,64,2,101135,4063,131591,2873,0.0,0.4,Marc Guiu,0
0,0,26,True,True,0,0,0,0.0,465920,None,,0,0,-3,3,31.5,322,183,None,,0,3,0.0,0.0,0,0.66,0.41,0.90,0.56,0.24,3.28,2.04,0.15,Mykhailo,0.0,706,316,2,1.24,0,8.5,378,185,179,False,23.2,404,188,145,Suspended - unknown return date,2024-12-06T15:30:07.786308Z,62,70,45,0,0,None,0,,465920.jpg,1.0,462,220,0,225,False,0,0.0,Mudryk,0.2,355,117,False,None,1,0.62,s,6,8,2023-01-15,31.0,295,160,7,17995,30,41886,290,0.0,1.1,Mudryk,0
4,15,368,True,True,None,None,8,0.5,517052,None,,-1,1,6,-6,225.4,98,7,None,,2,4,3.7,3.7,2,0.75,0.05,9.74,0.61,8.99,19.55,1.22,0.56,Nicolas,3.2,91,15,14,0.87,9,134.5,15,4,180,False,438.4,34,5,1444,,None,81,12,4,0,0,None,0,,517052.jpg,5.1,13,7,0,189,False,0,0.0,Jackson,21.5,17,4,False,None,18,1.12,a,6,8,2023-07-01,679.0,6,4,96,5105805,19337,3166944,284279,0.4,11.9,N.Jackson,4
1,4,109,True,True,None,None,0,0.0,213198,None,,0,0,-7,7,114.4,197,126,None,,1,3,1.5,1.5,0,0.38,0.09,4.62,1.07,4.24,9.66,2.24,0.98,Christopher,1.0,278,139,9,2.09,2,42.6,209,108,181,False,128.6,271,120,388,,None,58,89,58,0,0,2,0,,213198.jpg,2.0,267,119,0,73,False,0,0.0,Nkunku,2.1,134,43,False,None,3,0.7,a,6,8,2023-07-01,186.0,108,71,36,283252,886,1615563,6360,0.2,6.2,Nkunku,1
7,26,644,True,True,100,100,4,0.21,244851,1,,0,0,9,-9,785.9,1,1,1,,6,3,6.1,6.1,10,5.55,0.29,16.13,0.83,10.58,26.65,1.37,0.54,Cole,5.6,23,12,23,1.18,13,216.9,2,2,182,True,762.8,2,2,1748,,2024-11-12T14:30:07.656076Z,114,3,2,0,0,1,0,,244851.jpg,7.7,2,2,0,241,False,0,0.0,Palmer,68.9,2,2,False,None,20,1.03,a,6,8,2023-09-01,618.0,8,4,153,6218785,54020,2745336,42519,0.5,13.4,Palmer,3
0,0,0,False,True,0,0,0,0,457569,None,,0,0,-1,1,0.0,580,64,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Đorđe,0.0,527,69,0,0,0,0.0,586,72,183,False,0.0,587,72,0,Loaned to Strasbourg,2024-08-31T06:26:07.653045Z,44,510,24,0,0,None,0,,457569.jpg,0.0,593,72,0,None,False,0,0,Petrović,0.2,385,56,False,None,0,0,u,6,8,None,0.0,559,56,0,2753,0,63657,176,0.0,0.0,Petrović,0
0,0,22,True,True,None,None,1,0.51,551230,None,,0,0,0,0,9.2,406,214,None,,0,3,0.5,0.5,0,0.15,0.08,0.31,0.16,0.16,3.17,1.62,0.08,Renato,0.0,611,254,2,1.02,0,5.9,408,197,184,False,30.4,396,182,176,,None,45,451,284,0,0,None,0,,551230.jpg,1.0,433,199,0,173,False,0,0.0,Palma Veiga,0.2,397,137,False,None,1,0.51,a,6,8,2024-07-12,19.0,333,178,7,40540,160,40171,458,0.0,1.6,Renato Veiga,2
0,7,266,True,True,None,None,4,0.22,215059,None,,0,0,3,-3,0.0,675,70,None,,2,1,3.9,3.9,3,0.01,0.0,0.01,0.0,0.00,25.21,1.4,0.0,Robert,3.4,69,8,21,1.17,0,50.3,174,6,185,False,504.4,16,6,1620,,None,48,302,12,0,0,None,1,,215059.jpg,3.8,64,10,0,200,False,64,3.56,Sánchez,13.1,27,5,False,None,18,1.0,a,6,8,2023-08-05,0.0,663,64,69,2113429,24938,1066058,38515,0.7,14.4,Sánchez,4
0,3,103,True,True,None,None,2,0.29,109646,None,,0,0,-3,3,19.0,359,120,None,,0,2,3.1,3.1,0,0.07,0.01,0.37,0.05,0.30,10.72,1.55,0.04,Tosin,2.6,120,37,8,1.16,0,17.3,337,112,187,False,132.2,266,99,621,,None,42,576,141,0,0,None,0,,109646.jpg,2.4,192,55,0,241,False,0,0.0,Adarabioyo,0.3,301,113,False,None,7,1.01,a,6,8,2024-07-01,20.0,327,111,22,46777,1686,40895,2609,0.6,5.2,Tosin,1
0,2,133,True,True,0,0,1,0.09,444463,None,,0,0,-1,1,70.0,257,69,None,,0,2,0.0,0.0,0,0.15,0.01,0.55,0.05,0.40,13.99,1.24,0.04,Wesley,0.0,526,222,12,1.06,0,28.7,269,83,189,False,187.2,217,83,1015,Hamstring injury - Expected back 25 May,2024-12-02T00:00:08.059563Z,44,509,105,0,0,None,0,,444463.jpg,1.6,325,111,0,73,False,0,0.0,Fofana,0.3,316,118,False,None,12,1.06,i,6,8,2022-08-31,29.0,300,97,19,83429,28,103797,687,0.0,4.3,W.Fofana,6
5,3,222,True,True,100,100,2,0.21,209243,None,,0,0,-3,3,264.5,76,60,None,,0,3,3.3,3.3,6,2.03,0.21,3.06,0.32,1.03,13.55,1.4,0.11,Jadon,2.8,119,53,12,1.24,2,67.8,111,68,386,False,213.6,189,75,868,,2024-11-07T09:00:07.812014Z,62,62,38,0,0,None,0,,209243.jpg,3.6,75,30,0,241,False,0,0.0,Sancho,1.3,183,55,False,None,10,1.04,a,6,8,2024-08-30,202.0,91,58,51,460698,11393,394129,6883,0.5,8.2,Sancho,1
2,4,158,True,True,100,100,2,0.18,247632,4,,0,0,-3,3,303.9,63,49,None,,0,3,1.9,1.9,2,1.90,0.17,2.81,0.25,0.91,14.84,1.34,0.08,Pedro,1.4,228,108,11,0.99,1,68.4,108,65,560,False,176.6,229,96,998,,2024-12-09T09:30:06.764738Z,62,66,41,0,0,None,0,,247632.jpg,2.1,249,110,0,173,False,0,0.0,Lomba Neto,0.7,239,74,False,None,10,0.9,a,6,8,2024-08-11,203.0,89,56,36,245388,1424,307895,3776,0.2,5.8,Neto,6
0,0,0,False,True,0,0,0,0,488464,None,,0,0,0,0,0.0,514,189,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Caleb,0.0,456,169,0,0,0,0.0,534,192,575,False,0.0,535,192,0,Loaned to Strasbourg,2024-08-13T07:07:06.645739Z,40,645,184,0,0,None,0,,488464.jpg,0.0,540,191,0,None,False,0,0,Wiley,0.0,618,212,False,None,0,0,u,6,8,None,0.0,479,176,0,0,0,3733,17,0.0,0.0,Wiley,0
0,0,13,True,True,100,100,0,0.0,508479,None,,0,0,-3,3,0.0,559,54,None,,0,1,0.9,0.9,0,0.00,0.0,0.00,0.0,0.00,3.14,1.57,0.0,Filip,0.4,337,25,3,1.5,0,5.7,410,32,581,False,56.8,357,32,180,,2024-11-21T08:30:09.544798Z,42,590,38,0,0,None,0,,508479.jpg,2.5,179,29,0,58,False,7,3.5,Jørgensen,0.2,349,52,False,None,2,1.0,a,6,8,2024-07-30,0.0,529,42,5,14266,380,32373,605,0.1,1.2,Jørgensen,0
1,0,73,True,True,None,None,1,0.26,428399,None,,0,0,-5,5,93.9,217,137,None,,0,3,0.7,0.7,0,0.39,0.1,2.63,0.68,2.24,5.76,1.49,0.58,João,0.2,401,186,4,1.04,1,30.7,258,130,621,False,83.2,329,154,347,,None,60,77,51,0,0,None,0,,428399.jpg,1.9,285,127,0,173,False,0,0.0,Félix Sequeira,0.5,266,83,False,None,3,0.78,a,6,8,2024-08-21,132.0,144,94,19,160236,462,159279,1497,0.0,3.2,João Félix,2
0,0,0,True,True,None,None,0,0,547692,None,,0,0,0,0,0.0,650,284,None,,0,3,0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Samuel,0.0,606,250,0,0,0,0.0,655,283,695,False,0.0,656,284,0,,None,45,446,280,0,0,None,0,,547692.jpg,0.0,661,286,0,241,False,0,0,Rak-Sakyi,0.0,704,315,False,None,0,0,a,6,8,2024-10-23,0.0,635,279,0,169,29,85,26,0.0,0.0,Rak-Sakyi,0
0,0,0,True,True,None,None,0,0,550615,None,,0,0,0,0,0.0,653,287,None,,0,3,0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Tyrique,0.0,609,253,0,0,0,0.0,658,286,696,False,0.0,659,287,0,,None,45,449,283,0,0,None,0,,550615.jpg,0.0,664,289,0,241,False,0,0,George,0.0,689,303,False,None,0,0,a,6,8,2024-04-15,0.0,638,282,0,371,58,178,44,0.0,0.0,George,0
0,0,5,True,True,None,None,0,0.0,577016,None,,0,0,0,0,1.3,437,157,None,,0,2,0.9,0.9,2,0.01,0.01,0.22,0.22,0.21,1.08,1.08,0.21,Josh,0.4,333,106,1,1.0,0,1.7,457,157,697,False,8.4,452,159,90,,None,40,674,211,0,0,None,0,,577016.jpg,2.0,251,78,0,241,False,0,0.0,Acheampong,0.0,550,194,False,None,1,1.0,a,6,8,2024-03-10,7.0,374,131,2,4245,2901,996,510,0.1,0.5,Acheampong,0
1,0,79,True,True,100,100,1,0.16,205533,None,,0,0,-1,1,117.4,191,25,None,,0,4,1.2,0.7,1,0.46,0.07,1.95,0.3,1.49,8.28,1.29,0.23,Eddie,1.2,252,29,10,1.56,0,36.0,235,30,11,False,67.4,350,33,578,,2024-11-08T15:00:07.256448Z,59,82,22,0,0,None,0,,205533.jpg,1.4,353,37,0,241,False,0,0.0,Nketiah,0.5,268,44,False,None,6,0.93,a,7,31,2024-08-30,177.0,115,30,20,171226,1612,180112,1818,0.2,3.4,Nketiah,3
0,5,216,True,True,100,0,3,0.25,180736,None,,0,0,-1,1,59.0,273,74,None,,3,2,5.0,0.0,0,0.35,0.03,1.55,0.13,1.20,15.50,1.32,0.1,Trevoh,5.0,33,8,13,1.1,3,51.6,166,46,159,False,309.0,110,40,1060,,2025-01-02T10:30:08.548907Z,44,483,86,0,0,None,0,,180736.jpg,4.5,31,4,0,241,False,0,0.0,Chalobah,1.0,205,81,False,None,12,1.02,a,7,31,2024-08-30,146.0,132,13,54,156652,19222,78750,5282,1.1,12.3,Chalobah,1
0,0,0,False,True,0,0,0,0,466117,None,,0,0,0,0,0.0,617,259,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Naouirou,0.0,568,221,0,0,0,0.0,622,257,190,False,0.0,623,258,0,Loaned to Rennes,2024-08-31T06:25:25.419519Z,45,397,245,0,0,None,0,,466117.jpg,0.0,629,261,0,None,False,0,0,Ahamada,0.1,458,167,False,None,0,0,u,7,31,None,0.0,599,253,0,6178,0,34056,111,0.0,0.0,Ahamada,0
1,0,62,True,True,100,100,0,0.0,438464,None,,0,0,-1,1,23.2,349,192,None,,0,3,1.2,0.7,2,0.09,0.02,0.49,0.12,0.40,6.65,1.6,0.1,Cheick,1.2,244,116,6,1.45,0,9.7,373,182,193,False,50.6,366,171,373,,2024-09-14T18:00:06.266238Z,49,266,174,0,0,None,0,,438464.jpg,1.3,366,174,0,132,False,0,0.0,Doucouré,0.1,516,199,False,None,4,0.97,a,7,31,2022-07-11,23.0,315,169,16,12411,169,18351,120,0.2,3.3,C.Doucouré,1
0,0,52,True,True,100,100,1,0.14,427623,None,,0,0,-1,1,6.5,412,141,None,,0,2,0.8,0.3,2,0.02,0.0,0.20,0.03,0.18,11.75,1.7,0.03,Chris,0.8,286,91,12,1.73,0,14.3,351,118,194,False,110.6,292,107,623,,2024-09-27T15:30:06.509919Z,44,507,104,0,0,None,0,,427623.jpg,1.7,305,103,0,229,False,0,0.0,Richards,0.1,442,158,False,None,7,1.01,a,7,31,2022-07-27,25.0,309,102,15,7004,213,18286,137,0.2,3.4,C.Richards,1
